Spirobacillus	1631	2	2806830	7.12548e-07
Spirobacillus	1632	10360	2806830	0.003691
Spirobacillus	1633	1	2806830	3.56274e-07
Spirobacillus	1634	10263	2806830	0.00365644
Spirobacillus	1635	3	2806830	1.06882e-06
Spirobacillus	1636	10717	2806830	0.00381819
Spirobacillus	1637	2	2806830	7.12548e-07
Spirobacillus	1638	10762	2806830	0.00383422
Spirobacillus	1639	2	2806830	7.12548e-07
Spirobacillus	1640	10640	2806830	0.00379075
Spirobacillus	1641	2	2806830	7.12548e-07
Spirobacillus	1642	10908	2806830	0.00388623
Spirobacillus	1643	4	2806830	1.4251e-06
Spirobacillus	1644	10867	2806830	0.00387163
Spirobacillus	1645	3	2806830	1.06882e-06
Spirobacillus	1646	11036	2806830	0.00393184
Spirobacillus	1647	4	2806830	1.4251e-06
Spirobacillus	1648	10827	2806830	0.00385738
Spirobacillus	1650	10869	2806830	0.00387234
Spirobacillus	1652	10894	2806830	0.00388125
Spirobacillus	1654	10978	2806830	0.00391117
Spirobacillus	1655	3	2806830	1.06882e-06
Spirobacillus	1656	11037	2806830	0.00393219
Spirobacillus	1657	2	2806830	7.12548e-07
Spirobacillus	1658	11044	2806830	0.00393469
Spirobacillus	1659	3	2806830	1.06882e-06
Spirobacillus	1660	11213	2806830	0.0039949
Spirobacillus	1661	1	2806830	3.56274e-07
Spirobacillus	1662	10963	2806830	0.00390583
Spirobacillus	1663	1	2806830	3.56274e-07
Spirobacillus	1664	10933	2806830	0.00389514
Spirobacillus	1665	1	2806830	3.56274e-07
Spirobacillus	1666	11018	2806830	0.00392542
Spirobacillus	1667	2	2806830	7.12548e-07
Spirobacillus	1668	10878	2806830	0.00387555
Spirobacillus	1669	2	2806830	7.12548e-07
Spirobacillus	1670	10979	2806830	0.00391153
Spirobacillus	1671	2	2806830	7.12548e-07
Spirobacillus	1672	11086	2806830	0.00394965
Spirobacillus	1673	4	2806830	1.4251e-06
Spirobacillus	1674	11294	2806830	0.00402376
Spirobacillus	1675	2	2806830	7.12548e-07
Spirobacillus	1676	11119	2806830	0.00396141
Spirobacillus	1677	2	2806830	7.12548e-07
Spirobacillus	1678	11124	2806830	0.00396319
Spirobacillus	1679	1	2806830	3.56274e-07
Spirobacillus	1680	10946	2806830	0.00389977
Spirobacillus	1681	2	2806830	7.12548e-07
Spirobacillus	1682	11154	2806830	0.00397388
Spirobacillus	1684	11036	2806830	0.00393184
Spirobacillus	1685	2	2806830	7.12548e-07
Spirobacillus	1686	11024	2806830	0.00392756
Spirobacillus	1687	2	2806830	7.12548e-07
Spirobacillus	1688	11177	2806830	0.00398207
Spirobacillus	1689	2	2806830	7.12548e-07
Spirobacillus	1690	11321	2806830	0.00403338
Spirobacillus	1691	2	2806830	7.12548e-07
Spirobacillus	1692	11215	2806830	0.00399561
Spirobacillus	1693	3	2806830	1.06882e-06
Spirobacillus	1694	11370	2806830	0.00405083
Spirobacillus	1695	5	2806830	1.78137e-06
Spirobacillus	1696	11242	2806830	0.00400523
Spirobacillus	1697	1	2806830	3.56274e-07
Spirobacillus	1698	11046	2806830	0.0039354
Spirobacillus	1699	5	2806830	1.78137e-06
Spirobacillus	1700	11094	2806830	0.0039525
